site,pft,temp,Qle,B
Calperum,EBF,31.282617187500023,97.3229700614666,2.1383697591200312
Calperum,EBF,27.550256347656273,82.79381875480924,1.8875748651624613
Calperum,EBF,39.81160888671877,65.49403390075479,3.0604492835092145
Calperum,EBF,36.46706542968752,65.13945941414151,3.1197981811129223
Calperum,EBF,31.052880859375023,64.40037354986582,3.6568219534163333
Calperum,EBF,29.851617431640648,69.58801939657756,2.54845571572256
Calperum,EBF,29.688348388671898,56.897728346288204,4.031171727907437
Calperum,EBF,40.02837524414065,91.10014788309734,2.4240176416566594
Calperum,EBF,37.53750000000002,95.4154248046875,2.3948087135679024
Calperum,EBF,31.517602539062523,77.81141572060257,3.0796023411038864
Calperum,EBF,29.156945800781273,80.11614882534948,3.1433222681403343
Calperum,EBF,27.810052490234398,70.23756111945424,2.4710797497779207
Calperum,EBF,40.11342773437502,23.40314827646528,10.00671844995959
Calperum,EBF,30.848748779296898,29.91432919740677,7.074302251758576
Calperum,EBF,25.258355712890648,32.50574628978968,8.37505923087848
Calperum,EBF,22.344079589843773,38.73356039627738,6.591543152525344
Calperum,EBF,37.60726318359377,27.745246477127075,5.692195225918398
Calperum,EBF,40.52565917968752,27.731452501737156,8.641964236827164
Calperum,EBF,36.74306640625002,27.557479079812765,10.126612279575175
Calperum,EBF,32.81966552734377,17.843282719039255,11.499518141240905
Calperum,EBF,30.805017089843773,39.34955399831136,9.132968441744056
Calperum,EBF,27.748651123046898,26.03129413853521,13.389163092264155
Calperum,EBF,40.69439086914065,27.386692993915997,9.594281715615402
Calperum,EBF,32.9537292480469,24.841127765675385,11.305116514147612
Calperum,EBF,31.909417724609398,35.26262155446139,8.753401130763908
Calperum,EBF,37.52349243164065,36.412536371837966,8.648022839414846
Calperum,EBF,33.79595336914065,21.97577327379474,12.151385441897567
Calperum,EBF,40.69439086914065,27.386692993915997,9.594281715615402
Calperum,EBF,32.9537292480469,24.841127765675385,11.305116514147612
Calperum,EBF,31.909417724609398,35.26262155446139,8.753401130763908
Calperum,EBF,37.52349243164065,36.412536371837966,8.648022839414846
Calperum,EBF,33.79595336914065,21.97577327379474,12.151385441897567
Calperum,EBF,40.80800781250002,20.11783436865642,10.162405689807246
Calperum,EBF,35.46273193359377,20.346143794747498,12.147852411765784
Calperum,EBF,30.052728271484398,34.05891660772837,7.9362835986193145
Calperum,EBF,25.543542480468773,22.86680213928223,11.220465589005947
Calperum,EBF,23.459588623046898,28.041336788071526,8.22726207842837
Calperum,EBF,40.85039672851565,42.05012158632278,4.107030989284075
Calperum,EBF,39.35183105468752,38.44638987779617,5.453285572234896
Calperum,EBF,36.65535888671877,27.228388395309448,10.491395963105099
Calperum,EBF,31.306726074218773,34.930454616193416,8.823432281184315
Calperum,EBF,27.725274658203148,40.76694396690086,7.73513674020224
Calperum,EBF,41.0891052246094,25.108934896963614,6.972028033348227
Calperum,EBF,36.05477294921877,27.955700444487427,5.429653872869855
Calperum,EBF,33.26030883789065,28.873773235541123,6.2735369770122205
Calperum,EBF,29.792352294921898,21.167281937140686,9.30033497988667
Calperum,EBF,26.299493408203148,25.633269745370615,8.57940461615333
Calperum,EBF,41.32268676757815,24.606798929233964,5.916101741908222
Calperum,EBF,36.79781494140627,19.08513730821701,9.756668527114252
Calperum,EBF,30.625573730468773,24.841297852244818,6.623920552465124
Calperum,EBF,28.393029785156273,30.905916578629437,8.267113700916672
Calperum,EBF,26.326654052734398,27.982505143984504,8.960881919262924
Calperum,EBF,41.88662109375002,25.910637159432685,6.97967571304641
Calperum,EBF,37.99541625976565,33.72185632586479,8.336319388165254
Calperum,EBF,33.10308227539065,32.28259541630745,9.751749768970079
Calperum,EBF,29.613916015625023,54.64208803353486,5.704762940281486
Calperum,EBF,41.84053955078127,23.955742913743723,10.862823615260337
Calperum,EBF,41.8884216308594,33.12628602413904,7.346736185969651
Calperum,EBF,34.05767211914065,49.883167551114006,4.958740116363913
Calperum,EBF,32.84783325195315,44.94343353271484,6.18702434214944
Calperum,EBF,33.90517578125002,55.30041728275163,4.3487421371772506
Calperum,EBF,26.968103027343773,58.5405034772281,3.1360960043862507
Calperum,EBF,42.99782714843752,102.58775840759277,1.933516929464272
Calperum,EBF,30.606225585937523,72.69242128304073,3.025639219534508
Calperum,EBF,35.69747314453127,94.51544929433751,2.1192938786247817
Calperum,EBF,34.5445495605469,88.22766488173912,2.072927491759102
Calperum,EBF,35.07082519531252,108.5294069007591,1.7131261804752294
Calperum,EBF,43.50090942382815,98.28293426831563,2.010304961824195
Calperum,EBF,36.22182617187502,88.83745885640383,2.233665197106103
Calperum,EBF,32.79387817382815,80.79417100974491,2.4229692978490265
Calperum,EBF,34.25615844726565,90.38699014098556,2.162835690106908
Calperum,EBF,32.46126708984377,80.43208827643559,2.6810030024812814
Calperum,EBF,44.3829284667969,32.42866391485388,7.742869046899573
Calperum,EBF,44.29473266601565,28.832105526557335,7.66274410862078
Calperum,EBF,41.79317626953127,30.417423060853725,8.26127084348046
Calperum,EBF,37.0599304199219,34.5516102038897,7.620509121900339
Calperum,EBF,34.09145507812502,39.866274844516404,6.966789766083721
Calperum,EBF,45.02950439453127,92.0140002084815,1.3502228691465294
Calperum,EBF,44.6907897949219,47.41637493315197,3.7552174212294744
Calperum,EBF,43.09182128906252,36.83425477785723,6.554765028339094
Calperum,EBF,37.88350830078127,35.940677200411926,7.4482225781464715
Calperum,EBF,36.55495605468752,33.64404817863747,8.412010869186956
Calperum,EBF,45.02950439453127,92.0140002084815,1.3502228691465294
Calperum,EBF,44.6907897949219,47.41637493315197,3.7552174212294744
Calperum,EBF,43.09182128906252,36.83425477785723,6.554765028339094
Calperum,EBF,37.88350830078127,35.940677200411926,7.4482225781464715
Calperum,EBF,36.55495605468752,33.64404817863747,8.412010869186956
Calperum,EBF,46.26235351562502,35.29048588540819,6.848473409401207
Calperum,EBF,41.6794372558594,19.833577758699125,13.0066210201319
Calperum,EBF,35.39125976562502,31.033791058829852,9.53631789172794
Calperum,EBF,35.74605712890627,36.751571741971105,8.576376168614788
Calperum,EBF,35.54787597656252,40.09703889760104,6.530798312467165
CapeTribulation,TRF,,,
CapeTribulation,TRF,,,
CapeTribulation,TRF,,,
CapeTribulation,TRF,,,
CapeTribulation,TRF,,,
CowBay,TRF,36.62838134765627,189.17912013190133,0.2263038617285486
CowBay,TRF,34.1697937011719,166.47047802380152,0.18021723892001654
CowBay,TRF,28.215386962890648,156.38444571659483,0.13852944168889633
CowBay,TRF,28.100152587890648,182.16874997432416,0.05648499910975413
CowBay,TRF,28.445886230468773,165.7027877281452,0.12809371410747641
CumberlandPlains,EBF,37.18767700195315,74.97171239419417,1.9260712120547212
CumberlandPlains,EBF,32.52547607421877,87.09052826010662,1.7135879570530037
CumberlandPlains,EBF,27.067712402343773,62.292533231818155,2.62981656431081
CumberlandPlains,EBF,27.249627685546898,93.6331889629364,1.4427393183246848
CumberlandPlains,EBF,33.19155273437502,100.5627752840519,1.0169133324358013
CumberlandPlains,EBF,37.98882446289065,66.3445122708445,2.00238900973941
CumberlandPlains,EBF,34.20577392578127,54.011122444401614,3.089974167521161
CumberlandPlains,EBF,27.270898437500023,55.738392523106405,3.7226875504126085
CumberlandPlains,EBF,20.501123046875023,50.72085094026157,2.8823182584346627
CumberlandPlains,EBF,20.103814697265648,46.01768511992235,4.5141555584486905
CumberlandPlains,EBF,39.82631835937502,97.19458540586325,0.9741721776286528
CumberlandPlains,EBF,29.563500976562523,88.48593152999878,2.8240336236970123
CumberlandPlains,EBF,39.73098144531252,105.6014771938324,1.5365573068420053
CumberlandPlains,EBF,33.3613220214844,99.80272772198632,2.0944418976676404
CumberlandPlains,EBF,29.045465087890648,102.39316592393098,1.8497556626761569
CumberlandPlains,EBF,40.64382324218752,71.44973723266436,2.4713953074672084
CumberlandPlains,EBF,28.296777343750023,56.144119229316715,3.3655884761857036
CumberlandPlains,EBF,25.664849853515648,64.44320573657751,2.7993930312706894
CumberlandPlains,EBF,21.533166503906273,52.338303938508034,1.4027895602026084
CumberlandPlains,EBF,24.551416015625023,57.406902701766406,2.425128579931738
CumberlandPlains,EBF,43.4902282714844,84.80015993118286,0.43170005498658687
CumberlandPlains,EBF,35.49920043945315,102.7949064920346,1.84200537099888
CumberlandPlains,EBF,34.2187438964844,109.55060588121414,1.5653312297718591
CumberlandPlains,EBF,27.456262207031273,125.45524848025778,1.2687226224412222
CumberlandPlains,EBF,23.143365478515648,166.86593280119055,0.8232042265975509
CumberlandPlains,EBF,44.14486083984377,96.24010915226407,1.4502860403193065
CumberlandPlains,EBF,32.81386718750002,63.14521024101659,3.68914823745605
CumberlandPlains,EBF,39.19167480468752,89.7924135684967,2.2619649202929066
CumberlandPlains,EBF,37.51015625000002,74.87602269022088,2.3384065063891066
CumberlandPlains,EBF,27.022210693359398,64.64561375449685,3.903778870517338
DalyUncleared,SAV,37.14751586914065,69.47230366101631,1.9432278521093929
DalyUncleared,SAV,35.91094360351565,75.94612807035446,1.8788043397122882
DalyUncleared,SAV,36.31295166015627,70.02828833818435,2.131660983507257
DalyUncleared,SAV,34.9565368652344,59.64764370237078,2.339801476723717
DalyUncleared,SAV,33.55608520507815,57.371638774871826,2.7061805917516897
DalyUncleared,SAV,37.23983154296877,98.05511587142945,1.7927993407054699
DalyUncleared,SAV,37.20406494140627,103.01840992407365,1.8022558015644894
DalyUncleared,SAV,36.9481140136719,90.36057798679059,1.8516403319218244
DalyUncleared,SAV,37.0731140136719,57.589448403695535,2.4627902472452443
DalyUncleared,SAV,35.29903564453127,96.16166870544355,1.4547228985638407
DalyUncleared,SAV,37.27755126953127,101.56342447757721,1.3606611232043182
DalyUncleared,SAV,35.87215576171877,137.4946137571335,0.8179673703498249
DalyUncleared,SAV,36.85476074218752,153.45769019748855,0.6495355220472567
DalyUncleared,SAV,36.09591064453127,119.76126169204711,0.92946530772822
DalyUncleared,SAV,34.79573974609377,157.64468654564448,0.5909403634831151
DalyUncleared,SAV,37.30144653320315,183.79378198300088,0.3961488177304223
DalyUncleared,SAV,34.9924255371094,186.52179987089974,0.22890836795064295
DalyUncleared,SAV,35.35292968750002,237.93084133082422,0.32250254640975984
DalyUncleared,SAV,34.05214843750002,209.68851966410875,0.20473846862716522
DalyUncleared,SAV,32.27919921875002,143.60222660056476,0.1881203663369033
DalyUncleared,SAV,37.35665283203127,88.80112211051441,2.1641895262336766
DalyUncleared,SAV,37.09832153320315,67.95749750181481,2.223633532219222
DalyUncleared,SAV,34.6154724121094,63.46550804376602,1.5039136880048563
DalyUncleared,SAV,36.4328552246094,71.92966009561832,1.237796965730678
DalyUncleared,SAV,37.3214050292969,89.52967260902126,1.6929073380260578
DalyUncleared,SAV,37.39470825195315,61.362455352431255,2.9022322690064835
DalyUncleared,SAV,36.74517211914065,68.39748271004014,3.1292086662911585
DalyUncleared,SAV,36.52480468750002,94.89996553421021,2.1299807961296704
DalyUncleared,SAV,35.22274169921877,82.3150231319925,2.197091877389868
DalyUncleared,SAV,34.7939392089844,88.35644558884881,1.99634162878656
DalyUncleared,SAV,37.4539733886719,176.15301179885864,0.7101609501642734
DalyUncleared,SAV,36.27788696289065,165.48085339711264,0.5632108668997873
DalyUncleared,SAV,34.78725585937502,125.59995042000499,0.605531006402365
DalyUncleared,SAV,33.89360961914065,157.87740168078193,0.6252731808474463
DalyUncleared,SAV,30.913720703125023,114.11945024029961,0.7430441367200701
DalyUncleared,SAV,37.45989379882815,94.38432566477702,1.523309249428498
DalyUncleared,SAV,35.95784912109377,112.32055865973234,1.111264510600274
DalyUncleared,SAV,35.4793640136719,109.21249555624448,1.2420016537932985
DalyUncleared,SAV,34.5273376464844,96.68776541286044,1.4649927001617777
DalyUncleared,SAV,33.9536071777344,122.62460952791675,1.069361761332881
DalyUncleared,SAV,37.46929321289065,208.79613295845363,0.30221978713977904
DalyUncleared,SAV,36.4851013183594,166.16545174213556,0.37909917887822187
DalyUncleared,SAV,37.1452575683594,235.65095062255858,0.34834160185797625
DalyUncleared,SAV,35.2337585449219,205.1205131390999,0.3196321259605325
DalyUncleared,SAV,35.37313232421877,284.14382187525433,0.39061830788176144
DalyUncleared,SAV,37.58327636718752,126.55233050364515,1.1281842119674972
DalyUncleared,SAV,36.9973083496094,86.7253584211523,1.2855059703622993
DalyUncleared,SAV,35.9307800292969,89.18520139003623,1.2696642070301627
DalyUncleared,SAV,34.7518249511719,91.79886319719512,1.1600953957429134
DalyUncleared,SAV,33.6805358886719,87.00508286271777,1.287117364359922
DalyUncleared,SAV,37.58327636718752,126.55233050364515,1.1281842119674972
DalyUncleared,SAV,36.9973083496094,86.7253584211523,1.2855059703622993
DalyUncleared,SAV,35.9307800292969,89.18520139003623,1.2696642070301627
DalyUncleared,SAV,34.7518249511719,91.79886319719512,1.1600953957429134
DalyUncleared,SAV,33.6805358886719,87.00508286271777,1.287117364359922
DalyUncleared,SAV,37.62844238281252,101.57198869633048,1.9325798952675302
DalyUncleared,SAV,37.29219970703127,110.9404977417805,1.4991168160892807
DalyUncleared,SAV,35.89251098632815,82.1129564678669,1.7703984040822864
DalyUncleared,SAV,35.83098754882815,76.83823472055896,1.8700123500892238
DalyUncleared,SAV,36.51302490234377,84.46349976539612,2.253528402723618
DalyUncleared,SAV,37.63979492187502,93.09106703599294,2.140650778167805
DalyUncleared,SAV,36.23775634765627,83.07002779960632,1.7441273180524743
DalyUncleared,SAV,32.7697692871094,106.9282851600647,1.709211921897695
DalyUncleared,SAV,35.42543945312502,81.6733916423939,1.6716180201821775
DalyUncleared,SAV,36.07817993164065,130.02045803410667,0.929143671285784
DalyUncleared,SAV,37.64907226562502,76.30853434250905,2.03962784990883
DalyUncleared,SAV,36.10134277343752,70.4526339712597,2.8756556983310104
DalyUncleared,SAV,35.20589599609377,61.75149082899094,2.4953063485472042
DalyUncleared,SAV,35.82705078125002,66.28899009849714,2.413640235747079
DalyUncleared,SAV,37.49105224609377,56.25765694271434,2.7153969920242123
DalyUncleared,SAV,37.73250732421877,83.56478199005127,1.7851110648091977
DalyUncleared,SAV,36.66134033203127,71.31314993248536,2.065148417487091
DalyUncleared,SAV,36.87615356445315,83.00726052216234,1.8933134350675482
DalyUncleared,SAV,36.68569335937502,72.430176190708,2.1360480355221623
DalyUncleared,SAV,36.98055419921877,70.90610581907359,2.153393076146931
DalyUncleared,SAV,37.7851501464844,110.27822256088257,1.5493819868387901
DalyUncleared,SAV,37.4179626464844,119.86211192297439,0.896769656236227
DalyUncleared,SAV,37.71108398437502,102.00525725971569,1.7185855419166787
DalyUncleared,SAV,37.31722412109377,88.78626159062752,1.6763866063288126
DalyUncleared,SAV,36.40935668945315,141.65450984954833,1.3051241341295632
DalyUncleared,SAV,37.7851501464844,110.27822256088257,1.5493819868387901
DalyUncleared,SAV,37.4179626464844,119.86211192297439,0.896769656236227
DalyUncleared,SAV,37.71108398437502,102.00525725971569,1.7185855419166787
DalyUncleared,SAV,37.31722412109377,88.78626159062752,1.6763866063288126
DalyUncleared,SAV,36.40935668945315,141.65450984954833,1.3051241341295632
DalyUncleared,SAV,37.87603149414065,95.84064690963082,1.7412234931309216
DalyUncleared,SAV,37.17705688476565,69.03727739055951,2.236047031694451
DalyUncleared,SAV,37.03792724609377,97.77183748533328,1.9138759144003528
DalyUncleared,SAV,37.05315551757815,54.12866073966026,2.859243069676499
DalyUncleared,SAV,36.8002868652344,105.46825195550919,1.995310858136477
DalyUncleared,SAV,37.92427978515627,92.06740289655599,1.593889309240621
DalyUncleared,SAV,35.84539184570315,80.71186581779929,2.5160031771181126
DalyUncleared,SAV,36.05794677734377,75.59457560146556,2.3727126619823102
DalyUncleared,SAV,36.9931579589844,61.971915356318156,2.7160266443239065
DalyUncleared,SAV,35.25960693359377,88.32353769649158,2.1747483384129658
DalyUncleared,SAV,37.92427978515627,92.06740289655599,1.593889309240621
DalyUncleared,SAV,35.84539184570315,80.71186581779929,2.5160031771181126
DalyUncleared,SAV,36.05794677734377,75.59457560146556,2.3727126619823102
DalyUncleared,SAV,36.9931579589844,61.971915356318156,2.7160266443239065
DalyUncleared,SAV,35.25960693359377,88.32353769649158,2.1747483384129658
DalyUncleared,SAV,38.05706176757815,65.12441879969377,2.5549090591422607
DalyUncleared,SAV,37.36980590820315,80.84527703285217,2.202187573318107
DalyUncleared,SAV,36.84346923828127,70.52906656723756,2.088166536863601
DalyUncleared,SAV,36.46547851562502,78.47493411715215,1.9138214170697072
DalyUncleared,SAV,34.81215820312502,91.4391655723254,1.2912111550717906
DalyUncleared,SAV,38.0689636230469,77.94489431381226,2.5678543828496814
DalyUncleared,SAV,37.97811279296877,63.1001856803894,2.962639115754688
DalyUncleared,SAV,37.9869323730469,48.799141540527344,3.8909877543867024
DalyUncleared,SAV,35.63982543945315,69.37132349752244,2.460433138520831
DalyUncleared,SAV,35.29342041015627,74.76266909887393,1.7460818572349883
DalyUncleared,SAV,38.0725036621094,124.41101799850111,1.2797072731945918
DalyUncleared,SAV,35.5070739746094,136.18978786945343,1.0592202385221952
DalyUncleared,SAV,36.85366210937502,141.25555391664858,1.0415343915719326
DalyUncleared,SAV,33.92531738281252,99.02280602852504,0.8403082739410039
DalyUncleared,SAV,36.79104003906252,166.851287047863,0.8253589357051132
DalyUncleared,SAV,38.16326293945315,80.0781190291695,1.960956691140628
DalyUncleared,SAV,37.73250732421877,101.06581016208814,1.4363518463466285
DalyUncleared,SAV,37.12624511718752,71.46249077957252,2.5391428317257563
DalyUncleared,SAV,33.3349548339844,103.63318838391986,0.9655831525222276
DalyUncleared,SAV,37.5866638183594,94.01272430419922,2.3442733406247487
DalyUncleared,SAV,38.1911560058594,95.61642577471557,1.441950437454065
DalyUncleared,SAV,37.95708618164065,94.4612794971466,1.4132640354648658
DalyUncleared,SAV,37.56109008789065,122.42607049147288,1.173114473952548
DalyUncleared,SAV,37.87200317382815,99.02872539284053,1.2927799531357491
DalyUncleared,SAV,37.34298095703127,129.1049229800701,1.1426601067093645
DalyUncleared,SAV,38.37685546875002,74.96147222243823,2.6748027463198607
DalyUncleared,SAV,37.1448913574219,74.51919746398926,3.5552739243974862
DalyUncleared,SAV,36.26986083984377,96.91320105766256,1.740408482294345
DalyUncleared,SAV,36.0985046386719,81.49517284740101,2.5478422786825328
DalyUncleared,SAV,36.11123046875002,142.2575379371643,2.0846847134847
DalyUncleared,SAV,38.49300537109377,107.31577946010388,1.1644917347975376
DalyUncleared,SAV,37.7062927246094,104.43723660707474,1.4336632713640878
DalyUncleared,SAV,36.70510253906252,104.73799816421841,1.3699326136508545
DalyUncleared,SAV,37.3039489746094,91.8733262795469,1.1850032908674006
DalyUncleared,SAV,36.36589965820315,80.74850247859955,1.2466141630425318
DalyUncleared,SAV,38.55239257812502,93.12091267108917,1.775852600018414
DalyUncleared,SAV,38.01970825195315,107.80732911354617,1.5110821008710202
DalyUncleared,SAV,37.38710937500002,73.04647456682645,2.193225500532364
DalyUncleared,SAV,37.16304931640627,50.55128234353933,2.6072115400679747
DalyUncleared,SAV,37.1334167480469,73.83983266582855,2.2018167618690954
DalyUncleared,SAV,38.58132324218752,83.07071919603781,2.185468064423708
DalyUncleared,SAV,38.00945434570315,83.27508782719572,2.3626915487960005
DalyUncleared,SAV,37.87151489257815,85.43494006439492,1.8183304825064612
DalyUncleared,SAV,37.43282470703127,78.29580611238877,2.143002594032884
DalyUncleared,SAV,37.17330322265627,60.201049483418466,1.8654845319802151
DalyUncleared,SAV,38.62435302734377,99.87460741671649,1.6636825398036863
DalyUncleared,SAV,36.38906250000002,89.18567227400266,1.360366692635624
DalyUncleared,SAV,35.33168945312502,78.40368382976605,1.3089843601362825
DalyUncleared,SAV,36.06707153320315,89.57878577378061,1.455054142084143
DalyUncleared,SAV,35.58126220703127,87.53801878140523,1.0518592398013302
DalyUncleared,SAV,38.6308532714844,77.37718927383423,2.6228309814902047
DalyUncleared,SAV,35.8642517089844,107.05843423421567,1.6817960944620856
DalyUncleared,SAV,37.8068786621094,78.00616529854861,2.6822940613737463
DalyUncleared,SAV,36.97756347656252,66.53931173099124,2.7082183551608603
DalyUncleared,SAV,37.07705078125002,74.93795902475163,1.8220335019232856
DalyUncleared,SAV,38.69439086914065,66.10045508861542,2.530446595446416
DalyUncleared,SAV,37.03316650390627,78.82096279263496,2.7328050368760324
DalyUncleared,SAV,36.8149353027344,96.83120342818174,1.6436681051134816
DalyUncleared,SAV,36.67678222656252,96.33862071990967,1.5871920806050706
DalyUncleared,SAV,38.16533813476565,95.23730768669735,1.99099523482484
DalyUncleared,SAV,38.72957763671877,93.02593810359637,1.7492842297866742
DalyUncleared,SAV,38.70379028320315,107.6826540851593,1.3061000675578616
DalyUncleared,SAV,37.5827575683594,121.74448149544853,1.1743123629356254
DalyUncleared,SAV,35.51226196289065,147.67183047533035,0.6862594240563327
DalyUncleared,SAV,37.60952148437502,87.98845100844348,1.9553430391558475
DalyUncleared,SAV,38.81234130859377,91.37433274496685,1.6468878718779805
DalyUncleared,SAV,38.26619873046877,84.36295464745274,1.7961233119137707
DalyUncleared,SAV,38.6248718261719,88.6447846522698,1.3696095283560095
DalyUncleared,SAV,38.7796569824219,76.60576250863129,1.7782740369192205
DalyUncleared,SAV,37.6243835449219,89.23600511304264,1.3840529913634105
DalyUncleared,SAV,39.17888793945315,191.2174652925004,0.8584443167211164
DalyUncleared,SAV,37.43197021484377,180.06693496969012,0.6358086174197218
DalyUncleared,SAV,35.37471923828127,155.59081818376268,0.7090436338560757
DalyUncleared,SAV,35.8850036621094,203.0532782101631,0.7677857843314797
DalyUncleared,SAV,34.71108398437502,206.72583105701668,0.5449948619635971
DalyUncleared,SAV,39.21950683593752,79.3347086854603,2.3239984010496078
DalyUncleared,SAV,39.11220703125002,102.11185227121625,1.4732068755514183
DalyUncleared,SAV,35.95430908203127,118.64227754794635,1.303035800225174
DalyUncleared,SAV,36.8465515136719,59.09353042107362,2.0956644819652244
DalyUncleared,SAV,36.06075439453127,104.38256940474876,1.4239977545948186
DalyUncleared,SAV,39.36525878906252,66.47939267648118,2.520848879837002
DalyUncleared,SAV,38.06661376953127,109.39835876557562,1.951102179289771
DalyUncleared,SAV,36.6795593261719,69.11805112163226,2.5416982302235933
